restaurant name,restaurant type,rate (out of 5),num of ratings,avg cost (two people),online_order,table booking,cuisines type,area,local address
Vinaya Coffee Moments,Cafe,3.7,46,450.0,1,0,Desserts,Bannerghatta Road,JP Nagar
Vinaya Coffee Moments,Cafe,3.7,46,450.0,1,0,Sandwich,Bannerghatta Road,JP Nagar
Vinaya Coffee Moments,Cafe,3.7,46,450.0,1,0,Italian,Bannerghatta Road,JP Nagar
Vinaya Royal Inn,Casual Dining,3.1,5,500.0,1,0,North Indian,Electronic City,Electronic City
Vinaya Royal Inn,Casual Dining,3.1,5,500.0,1,0,Chinese,Electronic City,Electronic City
Vindu Andhra Ruchulu,Casual Dining,3.8,280,800.0,1,0,Biryani,Basavanagudi,Jayanagar
Vindu Andhra Ruchulu,Casual Dining,3.8,280,800.0,1,0,North Indian,Basavanagudi,Jayanagar
Vindu Andhra Ruchulu,Casual Dining,3.8,280,800.0,1,0,Andhra,Basavanagudi,Jayanagar
Vinny's,Casual Dining,3.9,205,800.0,1,0,Pizza,Church Street,Brigade Road
Vinny's,Casual Dining,3.9,205,800.0,1,0,Italian,Church Street,Brigade Road
Vinny's,Casual Dining,3.9,205,800.0,1,0,Continental,Church Street,Brigade Road
Vinny's,Casual Dining,3.9,205,800.0,1,0,Desserts,Church Street,Brigade Road
Vintage Shack,"Casual Dining, Lounge",3.9,160,900.0,1,1,North Indian,"Byresandra,Tavarekere,Madiwala",HSR
Vintage Shack,"Casual Dining, Lounge",3.9,160,900.0,1,1,Continental,"Byresandra,Tavarekere,Madiwala",HSR
Vinus Foods,Quick Bites,2.8,40,300.0,0,0,South Indian,Church Street,Vasanth Nagar
Virgins,Quick Bites,3.5,40,150.0,0,0,Fast Food,Koramangala 6th Block,Ejipura
Visantoe,Kiosk,3.2,8,400.0,1,0,Fast Food,Brookefield,Whitefield
Vishal Foods,Quick Bites,3.3,57,250.0,1,0,Chinese,Bannerghatta Road,Bannerghatta Road
Vishal Foods,Quick Bites,3.3,57,250.0,1,0,North Indian,Bannerghatta Road,Bannerghatta Road
Vishal Foods,Quick Bites,3.3,57,250.0,1,0,Street Food,Bannerghatta Road,Bannerghatta Road
Vishal Sweets & Restaurant,Quick Bites,3.7,132,250.0,0,0,North Indian,Marathahalli,Marathahalli
Vishal Sweets & Restaurant,Quick Bites,3.7,132,250.0,0,0,Chinese,Marathahalli,Marathahalli
Vishal Sweets & Restaurant,Quick Bites,3.7,132,250.0,0,0,Oriya,Marathahalli,Marathahalli
Vishal Sweets & Restaurant,Quick Bites,3.7,132,250.0,0,0,Mithai,Marathahalli,Marathahalli
"Vishal Sweets, Snacks & Breakfast","Sweet Shop, Quick Bites",3.6,23,250.0,0,0,Mithai,Marathahalli,Marathahalli
"Vishal Sweets, Snacks & Breakfast","Sweet Shop, Quick Bites",3.6,23,250.0,0,0,Street Food,Marathahalli,Marathahalli
Vishnu Garden,Quick Bites,4.0,163,400.0,1,0,South Indian,Malleshwaram,RT Nagar
Vishnu Sagar,Quick Bites,3.0,33,400.0,0,0,South Indian,Brigade Road,Commercial Street
Vishnu Sagar,Quick Bites,3.0,33,400.0,0,0,Chinese,Brigade Road,Commercial Street
Vishnu Sagar,Quick Bites,3.0,33,400.0,0,0,North Indian,Brigade Road,Commercial Street
Vishwa Brahmin's Cafe,Quick Bites,3.7,35,100.0,0,0,South Indian,Malleshwaram,Rajajinagar
Vishwaas Take Away,Quick Bites,3.2,7,250.0,0,0,North Indian,Brookefield,Marathahalli
Vishwaas Take Away,Quick Bites,3.2,7,250.0,0,0,Chinese,Brookefield,Marathahalli
Vitamin Palace,Cafe,4.1,172,650.0,0,0,Cafe,"Byresandra,Tavarekere,Madiwala",Koramangala 7th Block
Vitamin Palace,Cafe,4.1,172,650.0,0,0,Beverages,"Byresandra,Tavarekere,Madiwala",Koramangala 7th Block
Vitamin Palace,Cafe,4.1,172,650.0,0,0,Healthy Food,"Byresandra,Tavarekere,Madiwala",Koramangala 7th Block
Vitamin Palace,Cafe,4.1,172,650.0,0,0,Juices,"Byresandra,Tavarekere,Madiwala",Koramangala 7th Block
VMS Star Biriyani,Casual Dining,3.2,9,500.0,1,0,Biryani,Electronic City,Electronic City
VMS Star Biriyani,Casual Dining,3.2,9,500.0,1,0,North Indian,Electronic City,Electronic City
Volga Restaurant,Casual Dining,3.7,294,500.0,1,0,North Indian,Electronic City,Electronic City
Volga Restaurant,Casual Dining,3.7,294,500.0,1,0,Chinese,Electronic City,Electronic City
Volga Restaurant,Casual Dining,3.7,294,500.0,1,0,Middle Eastern,Electronic City,Electronic City
Vov Shawarma,Quick Bites,3.2,6,200.0,1,0,Fast Food,Electronic City,Electronic City
VRS Food Zone,Quick Bites,3.3,4,100.0,1,0,Chinese,Indiranagar,Ejipura
VRS Food Zone,Quick Bites,3.3,4,100.0,1,0,Fast Food,Indiranagar,Ejipura
VSV Chettinad,Casual Dining,3.3,72,600.0,1,0,Chettinad,Marathahalli,Kaggadasapura
VSV Chettinad,Casual Dining,3.3,72,600.0,1,0,South Indian,Marathahalli,Kaggadasapura
VSV Chettinad,Casual Dining,3.3,72,600.0,1,0,Chinese,Marathahalli,Kaggadasapura
VSV Chettinad,Casual Dining,3.3,72,600.0,1,0,Seafood,Marathahalli,Kaggadasapura
VSV Chettinad,Casual Dining,3.3,72,600.0,1,0,Rolls,Marathahalli,Kaggadasapura
VSV Chettinad,Casual Dining,3.3,72,600.0,1,0,North Indian,Marathahalli,Kaggadasapura
VT Sindhur Veg,Casual Dining,3.3,13,600.0,0,0,North Indian,Brigade Road,Richmond Road
VT Sindhur Veg,Casual Dining,3.3,13,600.0,0,0,Chinese,Brigade Road,Richmond Road
Vyanjan,Quick Bites,3.3,12,400.0,1,0,North Indian,Electronic City,Electronic City
Vyanjan,Quick Bites,3.3,12,400.0,1,0,Chinese,Electronic City,Electronic City
Vybhava,Quick Bites,3.8,39,250.0,0,0,South Indian,Banashankari,Jayanagar
Vybhava,Quick Bites,3.8,39,250.0,0,0,North Indian,Banashankari,Jayanagar
Vyshali Food Corner,Quick Bites,3.6,13,400.0,0,0,North Indian,Brigade Road,Shanti Nagar
Vyshali Food Corner,Quick Bites,3.6,13,400.0,0,0,Chinese,Brigade Road,Shanti Nagar
Vyshali Food Corner,Quick Bites,3.6,13,400.0,0,0,South Indian,Brigade Road,Shanti Nagar
Waah Biryani,Quick Bites,3.8,115,350.0,0,0,North Indian,Bannerghatta Road,JP Nagar
Waah Biryani,Quick Bites,3.8,115,350.0,0,0,Chinese,Bannerghatta Road,JP Nagar
Waah Biryani,Quick Bites,3.8,115,350.0,0,0,Biryani,Bannerghatta Road,JP Nagar
Waah Chef,Food Court,3.3,4,300.0,0,0,Hyderabadi,Old Airport Road,CV Raman Nagar
Waffle Head,"Dessert Parlor, Beverage Shop",4.0,35,300.0,1,0,Desserts,Bannerghatta Road,BTM
Waffle Head,"Dessert Parlor, Beverage Shop",4.0,35,300.0,1,0,Beverages,Bannerghatta Road,BTM
Waffle Head,"Dessert Parlor, Beverage Shop",4.0,35,300.0,1,0,Bakery,Bannerghatta Road,BTM
Waffle Head,"Dessert Parlor, Beverage Shop",4.0,35,300.0,1,0,Ice Cream,Bannerghatta Road,BTM
Waffle House,Dessert Parlor,3.5,29,400.0,0,0,Desserts,Marathahalli,Marathahalli
Waffle In The Box,Dessert Parlor,2.8,40,300.0,1,0,Desserts,Indiranagar,Thippasandra
Waffle Magic,Cafe,4.1,83,700.0,1,0,Cafe,"Byresandra,Tavarekere,Madiwala",Koramangala 6th Block
Waffle Magic,Cafe,4.1,83,700.0,1,0,Desserts,"Byresandra,Tavarekere,Madiwala",Koramangala 6th Block
Waffle Square,"Dessert Parlor, Beverage Shop",3.9,24,300.0,1,0,Desserts,Brookefield,Marathahalli
Waffle Square,"Dessert Parlor, Beverage Shop",3.9,24,300.0,1,0,Beverages,Brookefield,Marathahalli
Waffle Square,"Dessert Parlor, Beverage Shop",3.9,24,300.0,1,0,Ice Cream,Brookefield,Marathahalli
Waffle Stories,Dessert Parlor,2.8,40,300.0,1,0,Desserts,Bellandur,HSR
Waffle Stories,Dessert Parlor,2.8,40,300.0,1,0,Beverages,Bellandur,HSR
Waffle Talesz,Dessert Parlor,3.6,18,200.0,1,0,Desserts,Bellandur,Sarjapur Road
Waffle Walle,Kiosk,4.3,676,500.0,1,0,Desserts,Bannerghatta Road,Bannerghatta Road
Waffle Walle,Kiosk,4.3,676,500.0,1,0,Belgian,Bannerghatta Road,Bannerghatta Road
Waffle Walle,Kiosk,4.3,676,500.0,1,0,Beverages,Bannerghatta Road,Bannerghatta Road
Waffle-A-Go Go,Dessert Parlor,3.9,70,400.0,1,0,Fast Food,Banashankari,Banashankari
Waffle-A-Go Go,Dessert Parlor,3.9,70,400.0,1,0,Desserts,Banashankari,Banashankari
Waffle-A-Go Go,Dessert Parlor,3.9,70,400.0,1,0,Ice Cream,Banashankari,Banashankari
WAFL,Food Court,3.9,40,400.0,1,0,Cafe,Bannerghatta Road,Bannerghatta Road
WAFL,Food Court,3.9,40,400.0,1,0,Fast Food,Bannerghatta Road,Bannerghatta Road
WAFL,Food Court,3.9,40,400.0,1,0,Desserts,Bannerghatta Road,Bannerghatta Road
WAFL,Food Court,3.9,40,400.0,1,0,Beverages,Bannerghatta Road,Bannerghatta Road
WAFL Caf,"Dessert Parlor, Quick Bites",4.0,85,400.0,1,0,Cafe,Brigade Road,Residency Road
WAFL Caf,"Dessert Parlor, Quick Bites",4.0,85,400.0,1,0,Fast Food,Brigade Road,Residency Road
WAFL Caf,"Dessert Parlor, Quick Bites",4.0,85,400.0,1,0,Desserts,Brigade Road,Residency Road
WAFL Caf,"Dessert Parlor, Quick Bites",4.0,85,400.0,1,0,Beverages,Brigade Road,Residency Road
WAFL Caf,"Dessert Parlor, Quick Bites",3.9,87,400.0,1,0,Desserts,Lavelle Road,Residency Road
WAFL Caf,"Dessert Parlor, Quick Bites",3.9,87,400.0,1,0,Beverages,Lavelle Road,Residency Road
WAFL Caf,"Dessert Parlor, Quick Bites",3.9,87,400.0,1,0,American,Lavelle Road,Residency Road
WAFL Caf,"Dessert Parlor, Quick Bites",3.9,87,400.0,1,0,Desserts,Lavelle Road,Residency Road
WAFL Caf,"Dessert Parlor, Quick Bites",3.9,87,400.0,1,0,Beverages,Lavelle Road,Residency Road
WAFL Caf,"Dessert Parlor, Quick Bites",3.9,87,400.0,1,0,American,Lavelle Road,Residency Road
WAFL Co,Dessert Parlor,4.2,53,400.0,1,0,Desserts,"Byresandra,Tavarekere,Madiwala",Koramangala 5th Block
WAFL Co,Dessert Parlor,4.2,53,400.0,1,0,Beverages,"Byresandra,Tavarekere,Madiwala",Koramangala 5th Block
Wahab,Quick Bites,3.7,97,350.0,1,0,North Indian,Banashankari,Jayanagar
Wahab,Quick Bites,3.7,97,350.0,1,0,Mughlai,Banashankari,Jayanagar
Wahab,Quick Bites,3.7,97,350.0,1,0,Chinese,Banashankari,Jayanagar
Waikiki,Quick Bites,3.2,5,200.0,0,0,Fast Food,"Byresandra,Tavarekere,Madiwala",JP Nagar
Waikiki,Quick Bites,3.2,5,200.0,0,0,Beverages,"Byresandra,Tavarekere,Madiwala",JP Nagar
Wakeup Cafe,Quick Bites,3.4,9,300.0,1,0,Fast Food,"Byresandra,Tavarekere,Madiwala",HSR
Wakeup Cafe,Quick Bites,3.4,9,300.0,1,0,Beverages,"Byresandra,Tavarekere,Madiwala",HSR
Wakhra Swaad,Quick Bites,3.4,83,300.0,1,0,North Indian,Electronic City,Electronic City
Wakhra Swaad,Quick Bites,3.4,83,300.0,1,0,Biryani,Electronic City,Electronic City
Wakhra Swaad,Quick Bites,3.4,83,300.0,1,0,Rolls,Electronic City,Electronic City
Wakhra Swaad,Quick Bites,3.4,83,300.0,1,0,Beverages,Electronic City,Electronic City
Wall Street 657,Bar,4.1,1858,1200.0,0,0,Finger Food,Indiranagar,Indiranagar
Wall Street 657,Bar,4.1,1858,1200.0,0,0,Continental,Indiranagar,Indiranagar
Walnut Kitchen,Quick Bites,3.0,10,500.0,0,0,North Indian,Indiranagar,Domlur
Walnut Kitchen,Quick Bites,3.0,10,500.0,0,0,Biryani,Indiranagar,Domlur
Walnut Kitchen,Quick Bites,3.0,10,500.0,0,0,Chinese,Indiranagar,Domlur
Wamama,Casual Dining,4.2,354,800.0,1,1,Asian,Banashankari,Banashankari
Wamama,Casual Dining,4.2,354,800.0,1,1,Korean,Banashankari,Banashankari
Wamama,Casual Dining,4.2,354,800.0,1,1,Indonesian,Banashankari,Banashankari
Wamama,Casual Dining,4.2,354,800.0,1,1,Japanese,Banashankari,Banashankari
Wamama,Casual Dining,4.2,354,800.0,1,1,Chinese,Banashankari,Banashankari
Wamama,Casual Dining,4.2,354,800.0,1,1,Thai,Banashankari,Banashankari
Wamama,Casual Dining,4.2,354,800.0,1,1,Momos,Banashankari,Banashankari
Wang Fu Kitchen,Quick Bites,3.8,27,400.0,1,0,Chinese,Whitefield,Whitefield
Wangs Kitchen,Casual Dining,2.4,438,1000.0,1,0,Chinese,Bellandur,HSR
Wang's Xanadu Momo,Quick Bites,3.8,14,250.0,0,0,Tibetan,HSR,HSR
Wang's Xanadu Momo,Quick Bites,3.8,14,250.0,0,0,Chinese,HSR,HSR
Wang's Xanadu Momo,Quick Bites,3.8,14,250.0,0,0,Momos,HSR,HSR
Wanley,Casual Dining,4.0,514,500.0,0,0,Chinese,Indiranagar,Indiranagar
Warm Oven,Bakery,3.4,12,500.0,1,0,Bakery,Brookefield,Brookefield
Warm Oven,Bakery,3.4,12,500.0,1,0,Desserts,Brookefield,Brookefield
Wat-a-Biryani,Delivery,3.0,4,500.0,1,0,Biryani,Rajajinagar,Basaveshwara Nagar
Wat-a-Burger!,Quick Bites,3.9,109,500.0,1,0,Burger,Jayanagar,Jayanagar
Wat-a-Burger!,Quick Bites,3.9,109,500.0,1,0,Sandwich,Jayanagar,Jayanagar
Wat-a-Burger!,Quick Bites,3.9,109,500.0,1,0,Beverages,Jayanagar,Jayanagar
Wats Ur Scoop?,Dessert Parlor,4.0,56,300.0,1,0,Desserts,Indiranagar,Indiranagar
Wats Ur Scoop?,Dessert Parlor,4.0,56,300.0,1,0,Ice Cream,Indiranagar,Indiranagar
Watson's,Pub,2.8,40,1300.0,1,0,Finger Food,Old Airport Road,Indiranagar
